Deaths,ObservationDate
6,03-03-2020
2,03-03-2020
1,03-03-2020
4,03-03-2020
0,03-03-2020
2,03-03-2020
5,03-03-2020
1,03-03-2020
2,03-03-2020
3,03-03-2020
0,03-03-2020
1,03-03-2020
0,03-03-2020
2,03-03-2020
1,03-03-2020
2,03-03-2020
3,03-03-2020
1,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
1,03-03-2020
1,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
21,03-03-2020
19,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
11,03-03-2020
0,03-03-2020
1,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
6,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
4,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
1,03-03-2020
0,03-03-2020
0,03-03-2020
1,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
2,03-03-2020
2,03-03-2020
2,03-03-2020
2,03-03-2020
2,03-03-2020
2,03-03-2020
2,03-03-2020
2,03-03-2020
2,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
1,03-03-2020
1,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
1,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
0,03-03-2020
2871,03-04-2020
35,03-04-2020
107,03-04-2020
92,03-04-2020
7,03-04-2020
22,03-04-2020
1,03-04-2020
4,03-04-2020
6,03-04-2020
1,03-04-2020
6,03-04-2020
6,03-04-2020
0,03-04-2020
6,03-04-2020
3,03-04-2020
13,03-04-2020
8,03-04-2020
3,03-04-2020
6,03-04-2020
6,03-04-2020
1,03-04-2020
4,03-04-2020
0,03-04-2020
2,03-04-2020
1,03-04-2020
2,03-04-2020
2,03-04-2020
5,03-04-2020
2,03-04-2020
3,03-04-2020
0,03-04-2020
1,03-04-2020
0,03-04-2020
2,03-04-2020
1,03-04-2020
2,03-04-2020
0,03-04-2020
0,03-04-2020
3,03-04-2020
1,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
1,03-04-2020
1,03-04-2020
0,03-04-2020
2,03-04-2020
0,03-04-2020
31,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
1,03-04-2020
19,03-04-2020
0,03-04-2020
1,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
11,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
10,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
8,03-04-2020
7,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
4,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
1,03-04-2020
0,03-04-2020
0,03-04-2020
3,03-04-2020
1,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
2,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
1,03-04-2020
1,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
1,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
0,03-04-2020
2902,03-05-2020
35,03-05-2020
148,03-05-2020
107,03-05-2020
7,03-05-2020
22,03-05-2020
1,03-05-2020
4,03-05-2020
6,03-05-2020
1,03-05-2020
6,03-05-2020
6,03-05-2020
0,03-05-2020
6,03-05-2020
3,03-05-2020
0,03-05-2020
13,03-05-2020
8,03-05-2020
6,03-05-2020
6,03-05-2020
3,03-05-2020
6,03-05-2020
1,03-05-2020
3,03-05-2020
2,03-05-2020
1,03-05-2020
2,03-05-2020
6,03-05-2020
2,03-05-2020
3,03-05-2020
0,03-05-2020
1,03-05-2020
0,03-05-2020
1,03-05-2020
1,03-05-2020
2,03-05-2020
2,03-05-2020
0,03-05-2020
1,03-05-2020
0,03-05-2020
0,03-05-2020
3,03-05-2020
1,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
51,03-05-2020
0,03-05-2020
0,03-05-2020
1,03-05-2020
0,03-05-2020
1,03-05-2020
0,03-05-2020
2,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
1,03-05-2020
21,03-05-2020
1,03-05-2020
20,03-05-2020
0,03-05-2020
18,03-05-2020
18,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
11,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
5,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
4,03-05-2020
1,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
1,03-05-2020
0,03-05-2020
3,03-05-2020
3,03-05-2020
0,03-05-2020
2,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
2,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
1,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
1,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
0,03-05-2020
2931,03-06-2020
42,03-06-2020
124,03-06-2020
197,03-06-2020
7,03-06-2020
22,03-06-2020
1,03-06-2020
4,03-06-2020
6,03-06-2020
1,03-06-2020
6,03-06-2020
6,03-06-2020
0,03-06-2020
9,03-06-2020
0,03-06-2020
6,03-06-2020
3,03-06-2020
13,03-06-2020
8,03-06-2020
6,03-06-2020
5,03-06-2020
3,03-06-2020
6,03-06-2020
1,03-06-2020
2,03-06-2020
1,03-06-2020
1,03-06-2020
2,03-06-2020
6,03-06-2020
2,03-06-2020
2,03-06-2020
3,03-06-2020
0,03-06-2020
0,03-06-2020
1,03-06-2020
1,03-06-2020
2,03-06-2020
0,03-06-2020
0,03-06-2020
2,03-06-2020
0,03-06-2020
1,03-06-2020
0,03-06-2020
3,03-06-2020
1,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
58,03-06-2020
0,03-06-2020
1,03-06-2020
0,03-06-2020
1,03-06-2020
0,03-06-2020
0,03-06-2020
3,03-06-2020
0,03-06-2020
0,03-06-2020
1,03-06-2020
24,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
1,03-06-2020
20,03-06-2020
19,03-06-2020
19,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
16,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
13,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
1,03-06-2020
0,03-06-2020
0,03-06-2020
5,03-06-2020
5,03-06-2020
5,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
1,03-06-2020
0,03-06-2020
0,03-06-2020
3,03-06-2020
3,03-06-2020
3,03-06-2020
3,03-06-2020
3,03-06-2020
3,03-06-2020
0,03-06-2020
0,03-06-2020
2,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
2,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
1,03-06-2020
1,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
1,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
0,03-06-2020
2959,03-07-2020
44,03-07-2020
233,03-07-2020
145,03-07-2020
7,03-07-2020
22,03-07-2020
1,03-07-2020
4,03-07-2020
6,03-07-2020
11,03-07-2020
1,03-07-2020
0,03-07-2020
6,03-07-2020
6,03-07-2020
0,03-07-2020
6,03-07-2020
3,03-07-2020
10,03-07-2020
13,03-07-2020
6,03-07-2020
8,03-07-2020
3,03-07-2020
6,03-07-2020
1,03-07-2020
1,03-07-2020
2,03-07-2020
1,03-07-2020
2,03-07-2020
1,03-07-2020
2,03-07-2020
0,03-07-2020
6,03-07-2020
0,03-07-2020
0,03-07-2020
2,03-07-2020
0,03-07-2020
3,03-07-2020
0,03-07-2020
1,03-07-2020
2,03-07-2020
2,03-07-2020
1,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
3,03-07-2020
1,03-07-2020
0,03-07-2020
71,03-07-2020
0,03-07-2020
57,03-07-2020
4,03-07-2020
0,03-07-2020
1,03-07-2020
0,03-07-2020
1,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
32,03-07-2020
1,03-07-2020
27,03-07-2020
27,03-07-2020
0,03-07-2020
1,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
14,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
11,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
9,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
1,03-07-2020
6,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
5,03-07-2020
5,03-07-2020
5,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
4,03-07-2020
4,03-07-2020
1,03-07-2020
0,03-07-2020
3,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
3,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
2,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
1,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
0,03-07-2020
2986,03-08-2020
366,03-08-2020
50,03-08-2020
194,03-08-2020
7,03-08-2020
22,03-08-2020
1,03-08-2020
19,03-08-2020
0,03-08-2020
4,03-08-2020
6,03-08-2020
1,03-08-2020
6,03-08-2020
6,03-08-2020
17,03-08-2020
0,03-08-2020
6,03-08-2020
3,03-08-2020
6,03-08-2020
13,03-08-2020
8,03-08-2020
3,03-08-2020
2,03-08-2020
6,03-08-2020
1,03-08-2020
3,03-08-2020
3,03-08-2020
2,03-08-2020
1,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
2,03-08-2020
6,03-08-2020
0,03-08-2020
2,03-08-2020
3,03-08-2020
0,03-08-2020
1,03-08-2020
2,03-08-2020
3,03-08-2020
0,03-08-2020
0,03-08-2020
1,03-08-2020
0,03-08-2020
83,03-08-2020
83,03-08-2020
3,03-08-2020
1,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
6,03-08-2020
0,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
3,03-08-2020
38,03-08-2020
1,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
31,03-08-2020
0,03-08-2020
0,03-08-2020
28,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
14,03-08-2020
0,03-08-2020
1,03-08-2020
0,03-08-2020
12,03-08-2020
12,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
1,03-08-2020
0,03-08-2020
9,03-08-2020
0,03-08-2020
8,03-08-2020
8,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
7,03-08-2020
7,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
6,03-08-2020
6,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
5,03-08-2020
5,03-08-2020
5,03-08-2020
5,03-08-2020
0,03-08-2020
0,03-08-2020
4,03-08-2020
0,03-08-2020
0,03-08-2020
4,03-08-2020
4,03-08-2020
4,03-08-2020
4,03-08-2020
4,03-08-2020
1,03-08-2020
0,03-08-2020
0,03-08-2020
3,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
3,03-08-2020
3,03-08-2020
3,03-08-2020
3,03-08-2020
3,03-08-2020
3,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
2,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
1,03-08-2020
1,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
1,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
0,03-08-2020
3008,03-09-2020
463,03-09-2020
53,03-09-2020
237,03-09-2020
8,03-09-2020
22,03-09-2020
1,03-09-2020
19,03-09-2020
2,03-09-2020
28,03-09-2020
4,03-09-2020
6,03-09-2020
1,03-09-2020
6,03-09-2020
6,03-09-2020
0,03-09-2020
6,03-09-2020
3,03-09-2020
17,03-09-2020
13,03-09-2020
8,03-09-2020
2,03-09-2020
3,03-09-2020
3,03-09-2020
4,03-09-2020
6,03-09-2020
1,03-09-2020
2,03-09-2020
0,03-09-2020
1,03-09-2020
0,03-09-2020
0,03-09-2020
2,03-09-2020
6,03-09-2020
0,03-09-2020
2,03-09-2020
3,03-09-2020
0,03-09-2020
0,03-09-2020
1,03-09-2020
2,03-09-2020
0,03-09-2020
3,03-09-2020
98,03-09-2020
0,03-09-2020
1,03-09-2020
0,03-09-2020
83,03-09-2020
3,03-09-2020
1,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
6,03-09-2020
0,03-09-2020
1,03-09-2020
1,03-09-2020
3,03-09-2020
1,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
38,03-09-2020
1,03-09-2020
0,03-09-2020
1,03-09-2020
0,03-09-2020
0,03-09-2020
31,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
1,03-09-2020
0,03-09-2020
19,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
17,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
14,03-09-2020
1,03-09-2020
0,03-09-2020
12,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
9,03-09-2020
0,03-09-2020
8,03-09-2020
8,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
7,03-09-2020
7,03-09-2020
7,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
6,03-09-2020
6,03-09-2020
6,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
5,03-09-2020
5,03-09-2020
5,03-09-2020
0,03-09-2020
1,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
4,03-09-2020
4,03-09-2020
4,03-09-2020
4,03-09-2020
4,03-09-2020
4,03-09-2020
4,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
3,03-09-2020
3,03-09-2020
3,03-09-2020
3,03-09-2020
3,03-09-2020
3,03-09-2020
3,03-09-2020
3,03-09-2020
3,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
2,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
1,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
0,03-09-2020
3024,03-10-2020
631,03-10-2020
291,03-10-2020
54,03-10-2020
33,03-10-2020
35,03-10-2020
2,03-10-2020
8,03-10-2020
22,03-10-2020
1,03-10-2020
4,03-10-2020
6,03-10-2020
1,03-10-2020
6,03-10-2020
6,03-10-2020
0,03-10-2020
10,03-10-2020
6,03-10-2020
3,03-10-2020
3,03-10-2020
13,03-10-2020
8,03-10-2020
0,03-10-2020
4,03-10-2020
6,03-10-2020
0,03-10-2020
3,03-10-2020
6,03-10-2020
1,03-10-2020
0,03-10-2020
23,03-10-2020
0,03-10-2020
2,03-10-2020
1,03-10-2020
0,03-10-2020
2,03-10-2020
0,03-10-2020
6,03-10-2020
0,03-10-2020
2,03-10-2020
2,03-10-2020
3,03-10-2020
0,03-10-2020
0,03-10-2020
2,03-10-2020
1,03-10-2020
3,03-10-2020
0,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
3,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
7,03-10-2020
0,03-10-2020
0,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
2,03-10-2020
1,03-10-2020
2,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
1,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
2,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
1,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
0,03-10-2020
